handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_f5c5f86c-8e50-7cfe-7514-a16af6bff66c,Variant,,,,,,,,,true,,,3,0.075,,,,Spicey/Bleu,,,100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d115ba28-8d4c-a3f4-2443-3c21d1857e31,Product,Gommage au sucre corps à l'huile de lin,"<p>Habillez-vous d'une peau soyeuse avec nos gommages naturels au sucre pour&nbsp;le corps.</p><p>&nbsp;</p><p>Les ingrédients de base de ce produit sont connus pour leur propriétés suivantes :</p><p><strong>Sucre: </strong></p><p>Exfoliant doux</p><p><strong>Huile de coco: </strong></p><p>Nourissante, réparatrice et hydratante</p><p><strong>Beurre de karité&nbsp;bio:</strong></p><p>Nourrissants,&nbsp;réparateurs, hydratants, régénérants, assouplissants, restructurants, apaisants, antioxydants</p><p><strong>Huile de Lin bio:</strong></p><p>Apaisante, anti-iflammatoire, assouplissante, adoucissante, restructurante et raffermissante, réparatrice et régénérante</p><p><strong>Huile de tournesol:</strong></p><p>Riche en vitamine E et en oméga-6 protège la peau et&nbsp;prévient de la déshydratation</p><p>Anti-âge, emolliente, assouplissante, régénérante et réparatrice</p><p><strong>Vitamine E beta:</strong></p><p>Anti-âge et antioxydant naturel. Contient naturellement des tocophérols mélangés, des stérols végétaux et du squalène aux propriétés antioxydantes. Elle aide à protèger la peau contre les&nbsp;inflammations et les effets néfastes des rayons UV.&nbsp;</p><p>&nbsp;</p><p>Ce&nbsp;gommage&nbsp;exfolie&nbsp;en douceur les peaux mortes qui rendent la peau terne &nbsp;tout en&nbsp;apportant un toucher soyeux à la peau. La peau est hydratée,&nbsp;lissée&nbsp;et satinée. C'est un&nbsp;complément idéal des soins hydratants pour faire de votre peau rayonnante de santé et de beauté.</p><p>&nbsp;</p><p>Parfum : Lin Blanc aux notes fraiches de linges propres reconfortantes musquées, poudrées et florales</p><p>&nbsp;</p><p>Le saviez-vous? Vos soins hydratants pour la peau seront plus efficaces sur une peau régulièrement exfoliée.</p><p>&nbsp;</p><p>Utilisez 1 à&nbsp;2 fois par semaine.&nbsp;</p><p>&nbsp;</p><p>Gommage sans conservateurs, Végan Friendly, respectueux de la nature et non testé sur les animaux. Les huiles/beurres végétaux ont été extraits sans solvant. Le parfum ne contient pas de substance CMR ni phtalate. Testé sous contrôle dermatologique. &nbsp;Produits naturels fabriqués de façon artisanale en petite&nbsp;quantité dans l'atelier&nbsp;de So You à Genève.</p><p>&nbsp;</p>",a6901a_2bfd374ee3bc4233bbfb32203b3b5e42~mv2.jpg,Soins de la peau;Vegan,,Gommage parfum Lin Blanc,20.0,,false,PERCENT,0.0,0,,,Parfum/Couleur,DROP_DOWN,Lin Frais/Blanc,Taille,DROP_DOWN,100g;200g,,,,,,,,,,,,,Base,"<p>Sucre, huile de coco, beurre de karité bio, huile de lin bio&nbsp;et&nbsp;huile de tournesol, vitamine E beta</p>
",Parfum,"<p>Au Choix</p>
",Forme,"<p>Semi Solide</p>
",,,,,,,,,,,,,
product_d115ba28-8d4c-a3f4-2443-3c21d1857e31,Variant,,,,,,,,10.0,true,,,3,0.075,,,,Lin Frais/Blanc,,,200g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d115ba28-8d4c-a3f4-2443-3c21d1857e31,Variant,,,,,,,,,false,,,0,0.075,,,,Lin Frais/Blanc,,,100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_125b4231-b23d-649d-cebd-004583fcbcb9,Product,Gommage au sucre corps au macérât de thé vert,"<p>Habillez-vous d'une peau de pêche avec nos gommages naturels au sucre pour&nbsp;le corps.</p><p>&nbsp;</p><p>Les ingrédients de base de ce produit sont connus pour leur propriétés suivantes :</p><p>&nbsp;</p><p><strong>Sucre: </strong></p><p>Exfoliant doux</p><p><strong>Huile de coco: </strong></p><p>Nourissante, réparatrice et hydratante</p><p><strong>Beurre de karité&nbsp;bio:</strong></p><p>Nourrissants,&nbsp;réparateurs, hydratants, régénérants, assouplissants, restructurants, apaisants, antioxydants</p><p><strong>Macérât de thé vert dans huile de tournesol:</strong></p><p>Anti-inflammatoire et apaisant, régénérant et réparateur,&nbsp;&nbsp;prévient le vieillissement cutané</p><p><strong>Huile de tournesol:</strong></p><p>Riche en vitamine E et en oméga-6 protège la peau et&nbsp;prévient de la déshydratation</p><p>Anti-âge, emolliente, assouplissante, régénérante et réparatrice</p><p><strong>Vitamine E beta:</strong></p><p>Anti-âge et antioxydant naturel. Contient naturellement des tocophérols mélangés, des stérols végétaux et du squalène aux propriétés antioxydantes. Elle aide à protèger la peau contre les&nbsp;inflammations et les effets néfastes des rayons UV.&nbsp;</p><p>&nbsp;</p><p>Ce&nbsp;gommage&nbsp;exfolie&nbsp;en douceur les peaux mortes qui rendent la peau terne &nbsp;tout en&nbsp;apportant un toucher soyeux et lisse à la peau. La peau est hydratée,&nbsp;lissée&nbsp;et satinée. C'est un&nbsp;complément idéal des soins hydratants pour faire de votre peau rayonnante de santé et de beauté.</p><p>&nbsp;</p><p>Le saviez-vous? Vos soins hydratants pour la peau seront plus efficaces sur une peau régulièrement exfoliée.</p><p>&nbsp;</p><p>Utilisez 1 à&nbsp;2 fois par semaine.&nbsp;</p><p>&nbsp;</p><p>Gommage sans conservateurs, Végan Friendly, respectueux de la nature et non testé sur les animaux. Les huiles/beurres végétaux ont été extraits sans solvant. Le parfum ne contient pas de substance CMR ni phtalate. Testé sous contrôle dermatologique. Produits naturels fabriqués de façon artisanale en petite&nbsp;quantité dans l'atelier&nbsp;de So You à Genève.</p><p>&nbsp;</p>",a6901a_3d92d817b3d24093836de609ccccda2d~mv2.jpg,Soins de la peau;Vegan,,Gommage au parfum Thé Vert,20.0,,false,PERCENT,0.0,0,,,Parfum/Couleur,DROP_DOWN,Thé Vert/Vert,Taille,DROP_DOWN,150g,,,,,,,,,,,,,Base,"<p>Sucre, huile de coco, beurre de karité bio, macérât de thé vert dans huile de tournesol, huile de tournesol et vitamine E beta</p>
",Parfum,"<p>Thé Vert</p>
",Forme,"<p>Semi Solide</p>
",,,,,,,,,,,,,
product_125b4231-b23d-649d-cebd-004583fcbcb9,Variant,,,,,,,,5.0,true,,,3,0.075,,,,Thé Vert/Vert,,,150g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_92bfb549-48e4-cb0f-7671-2a07231ca7cf,Product,Gommages au sucre corps à l'huile d'amande douce,"<p>Habillez-vous d'une peau soyeuse avec nos gommages naturels au sucre pour&nbsp;le corps</p><p>&nbsp;</p><p>Les ingrédients de base de ce produit sont connus pour leur propriétés suivantes :</p><p><strong>Sucre: </strong></p><p>Exfoliant doux</p><p><strong>Huile de coco: </strong></p><p>Nourissante, réparatrice et hydratante</p><p><strong>Beurre de karité&nbsp;bio:</strong></p><p>Nourrissants,&nbsp;réparateurs, hydratants, régénérants, assouplissants, restructurants, apaisants, antioxydants</p><p><strong>Huile d'amande douce:</strong></p><p>Anti-inflammatoire, apaisante, emolliente, nourrissante, protectrice, assouplissante, anti-âge et régénérante</p><p><strong>Huile de tournesol:</strong></p><p>Riche en vitamine E et en oméga-6 protège la peau et&nbsp;prévient de la déshydratation</p><p>Anti-âge, emolliente, assouplissante, régénérante et réparatrice</p><p><strong>Vitamine E beta:</strong></p><p>Anti-âge et antioxydant naturel. Contient naturellement des tocophérols mélangés, des stérols végétaux et du squalène aux propriétés antioxydantes. Elle aide à protèger la peau contre les&nbsp;inflammations et les effets néfastes des rayons UV.&nbsp;</p><p>&nbsp;</p><p>Ce&nbsp;gommage&nbsp;exfolient en douceur les peaux mortes qui rendent la peau terne &nbsp;tout en&nbsp;apportant un toucher soyeux à la peau. La peau est hydratée,&nbsp;lissée&nbsp;et satinée. C'est un&nbsp;complément idéal des soins hydratants pour faire de votre peau rayonnante de santé et de beauté.</p><p>&nbsp;</p><p>Parfum : Amaretto</p><p>&nbsp;</p><p>Le saviez-vous? Vos soins hydratants pour la peau seront plus efficaces sur une peau régulièrement exfoliée.</p><p>&nbsp;</p><p>Utilisez 1 à&nbsp;2 fois par semaine.&nbsp;</p><p>&nbsp;</p><p>Gommage sans conservateurs, Végan Friendly, respectueux de la nature et non testé sur les animaux. Les huiles/beurres végétaux ont été extraits sans solvant. Le parfum ne contient pas de substance CMR ni phtalate. Testé sous contrôle dermatologique. Produits naturels fabriqués de façon artisanale en petite&nbsp;quantité dans l'atelier&nbsp;de</p><p>So You à Genève.</p><p>&nbsp;</p>",a6901a_c8a1d259897c4cf4bfedf6de97c11959~mv2.jpg,Soins de la peau;Vegan,,Gommage parfum Amaretto,20.0,,false,PERCENT,0.0,0,,,Parfum/Couleur,DROP_DOWN,Amaretto/Vert,Taille,DROP_DOWN,100g;200g,,,,,,,,,,,,,Base,"<p>Sucre, huile de coco, beurre de karité bio, huile d'amande douce, huile de tournesol, vitamine E beta</p>
",Parfum,"<p>Amaretto</p>

<p>&nbsp;</p>
",Forme,"<p>Semi Solide</p>
",,,,,,,,,,,,,
product_92bfb549-48e4-cb0f-7671-2a07231ca7cf,Variant,,,,,,,,,false,,,0,0.075,,,,Amaretto/Vert,,,100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_92bfb549-48e4-cb0f-7671-2a07231ca7cf,Variant,,,,,,,,,false,,,0,0.075,,,,Amaretto/Vert,,,200g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c9dbcfcb-665d-2d97-060e-1b39aba9c869,Product,"Sérum anti-âge, anti-pollution, illuminateur","<p>Ce sérum original et innovant, d'une texture fluide et non gras, est l'allié des peaux fatiguées, fragilisées, sensibles, stressées (pollution, tabac etc.) et terne ainsi que les peaux sèches, déhydratées et ridées.</p><p>&nbsp;</p><p>Formulé par des professionnels en cosmétiques naturels complexes et produit avec des ingrédients sélectionnés avec soin qui permettront ce sérum&nbsp;de&nbsp;se fusionner&nbsp;lors de l'utilisation, libérant ainsi les actifs anti-âge, anti-pollution, anti UV et radicaux libres tout en apportant&nbsp;le lissage, le comblement des rides et un teint lumineux.</p><p>&nbsp;</p><p>Cette formule permet donc de lutter contre la pollution et autres agressions extérieures tout en régénérant et en hydratant l'épiderme. Elle permet également de rendre l'épiderme&nbsp;plus résistant&nbsp;aux rayons UV nocifs pour la peau&nbsp;tout en apportant un nouvel éclat.&nbsp;</p><p>&nbsp;</p><p>Ingrédients phares :</p><p><strong>Perles d’alginate</strong>: Actif anti-pollution, protectrices des agressions extérieures et de la déhydration, anti-âge, illuminatrice de teint</p><p><strong>Extrait de bambou</strong>: Naturellement riche en silice, vitamines et minéraux l'extrait de bambou apporte à la peau les bienfaits hydratants, apaisants, astringents (limite la production de sébum), matifiants et anti-âge en favorisant activement la synthèse du collagène aidant la peau à conserver sa fermeté, elasticité et jeunesse et luminosité</p><p>&nbsp;</p><p>Le gel du sérum est composé d’eau, de glycérine, de cellulose et de gélifiant également utilisé dans l'industrie agro-alimentaire.</p><p>&nbsp;</p><p>Observez&nbsp;jour après jour, les rides et ridules lissées, la peau mieux hydratée, teint unifié paraissant plus jeune et lumineuse.</p><p>&nbsp;</p><p>Convient à tous types de peaux et s'utilise jour et nuit sur&nbsp;le visage, contour des yeux et le cou. A utiliser comme base sous la crème de jour ou de nuit. A associer avec nos crèmes pour le visage:</p><p>&nbsp;</p><p><strong>Under Control:</strong> Peau grasse</p><p><strong>Consensus:</strong> Peau normale et mixte</p><p><strong>Oasis:</strong> Peau sèche</p><p><strong>Absolute:</strong> Peau mature et sèche</p><p>&nbsp;</p><p><em>Ne prenez pas au mot la description ci-dessus mais découvrez par vous même les bienfaits multiples de ce sérum sur votre visage en venant l'essayer à la boutique.&nbsp;</em></p><p>&nbsp;</p><p><span><span><span><span><span><span><span><span><span><span><span><span><span><strong>Ingredients:</strong> Aqua, glycerin, polysorbate 20, phenoxy-ethanol, propanediol, hydroxyethyl-cellulose, parfum, mica, calcium alginate, biosaccharide gum 4, titanium dioxide, gellan gum, xanthan gum, citric acid,&nbsp;</span></span></span></span></span></span></span></span></span><span><span><span><span><span><span><span><span><span>bambusa vulgaris shoot extract</span></span></span></span></span></span></span></span></span></span></span></span></span></p><p>*Testé sous contrôle dermatologique *Non testé sur les animaux</p><p>*Le parfum ne contient pas de substance CMR ni phtalate. *Ne contient pas de nanomatériau.</p><p>&nbsp;</p><p><em>Produit naturel réalisé de façon artisanale dans l'atelier de So You à Genève&nbsp;</em></p><p>&nbsp;</p><p><em>Avertissement : Toujours faire un test au préalable en cas de&nbsp;première utilisation. </em></p><p><em>Les bienfaits, propriétés, indications et mode d'utilisation sont communiqués à titre informatif en fonction de la réputation générale provenant d'ouvrages de référence et ne sauraient constituer une information médicale.</em></p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p>",a6901a_136a9fd706144cc1b6be712e1cdba549~mv2.jpg,Soins du visage;Soins de la peau,,Sérum visage,89.9,,false,PERCENT,0.0,0,,,Poids,DROP_DOWN,30ml,Utilisation,DROP_DOWN,Visage et cou. Jour et nuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c9dbcfcb-665d-2d97-060e-1b39aba9c869,Variant,,,,,,,,,true,,,3,0.075,,,,30ml,,,Visage et cou. Jour et nuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_64d5442e-345a-fd98-ba48-002c87d9adfa,Product,Huile de coco hydrogénée cosmétique,"<p>Huile végétale de noix de coco pure et naturelle extraite par pression à froid de la chair&nbsp;de noix de coco puis&nbsp;désodorisée&nbsp;et hydrogénée</p><p>&nbsp;</p><p>Chouchou des peaux et cheveux abimées et sèches, l'huile de coco hydrogénée est largement utilisée dans les cosmétiques pour sa tenue et ses bienfaits sur la peau. Elle s'utilise seule ou dans&nbsp;vos préparations de soins de beauté maison que ça soit pour la peau, les ongles ou les cheveux. &nbsp;</p><p>&nbsp;</p><p>A noter que l'huile de coco hydrogénée, de couleur blanche avec peu d'odeur, &nbsp;a une consistance plus ou moins dure &nbsp;en dessous de 25°c . A conserver à l'abri de la lumière et de la chaleur dans un endroit sec.&nbsp;</p>",a6901a_23b31cf888ee4e4ab3c3e4e5b5f0704e~mv2.jpg,Soins de la peau;Ingrédients DIY,,Ingrédients DIY,9.9,,true,PERCENT,0.0,0,,,Huile et beurre,DROP_DOWN,Huile de coco BIO,Poids,DROP_DOWN,100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_64d5442e-345a-fd98-ba48-002c87d9adfa,Variant,,,,,,,,,true,,,6,0.075,,,,Huile de coco BIO,,,100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3a6d442e-a1d6-5648-ab49-5abed1ea6344,Product,Kit DIY sel de bain,"<p><span><span><span><span><span>Personnalisez vos sels de bain grâce à ce kit de produits. </span></span></span></span></span></p><p>&nbsp;</p><p><span><span><span><span><span>Ce kit vous permet de faire 2x250g&nbsp;ou 5x100g&nbsp;de sels selon vos envies pour la taille &nbsp;et contient :</span></span></span></span></span></p><p>&nbsp;</p><p><span><span><span><span><span>500g Sel Cosmétique, </span></span></span></span></span></p><p><span><span><span><span><span>10 ml Huile d'Amande Douce, </span></span></span></span></span></p><p><span><span><span><span><span>A choix :10ml Parfum Cosmétique, 5ml Colorant Hydroglycériné,</span></span></span></span></span></p><p><span><span><span><span><span>5g Fleur de Lavandin Séchée ou 5g Fleur de Calendula Séchée</span></span></span></span></span></p><p>&nbsp;</p><p><span><span><span><span><span>Si plusieurs colorants ont été achetés hors kit, ils peuvent être mélangés entre eux afin de créer une nouvelle&nbsp;</span></span></span></span></span><span><span><span><span><span>couleur par exemple : Jaune + Bleu = Vert, néanmoins la quantité totale du mélange ne doit pas&nbsp;</span></span></span></span></span><span><span><span><span><span>dépasser le pourcentage d’utilisation maximum indiqué sur le flacon </span></span></span></span></span></p><p>&nbsp;</p><p><span><span><span><span><span>Si plusieurs parfums ont été choisis, ne pas mélanger les différents parfums</span></span></span></span></span></p><p>&nbsp;</p><p><span><span><span><span><span>Instructions de personnalisation pour kit sel de bain</span></span></span></span></span></p><p>&nbsp;</p><p><span><span><span><span><span>Prenez un bol, une spatule ou un fouet et une cuillère, le tout bien propre et désinfecté au préalable</span></span></span></span></span></p><p>&nbsp;</p><ul>	<li><span><span>Transférez le sel dans le bol </span></span></li>	<li><span><span>Ajouter un peu de colorant dans le sel et mélanger avec une spatule ou fouet</span></span></li></ul><p><span><span><span><span><span>Rajouter le colorant si nécessaire jusqu’à l’obtention de la couleur souhaitée </span></span></span></span></span></p><p><span><span><span><span><span>tout en respectant le dosage maximum indiqué sur le flacon du colorant</span></span></span></span></span></p><ul>	<li><span><span>Ajouter la quantité de parfum nécessaire selon vos préférences tout en respectant le dosage maximum indiqué sur le flacon du parfum. Bien mélanger de façon homogène</span></span></li>	<li><span><span>Incorporer les fleurs séchées puis mélanger délicatement</span></span></li>	<li><span><span>A l’aide d’une cuillère, disposez le sel de bain dans son flacon d’origine ou dans un flacon de votre choix (verre ou pet) et bien refermer le flacon</span></span></li></ul><p>&nbsp;</p><p><span><span><span><span><span>Utilisation : Mettre 3 à 5 cuillères à soupe de ce sel de bain dans la baignoire puis faites couler l’eau du bain. Savourez ses bienfaits relaxants et laissez-vous transporter par sa senteur</span></span></span></span></span></p><p>&nbsp;</p><p><span><span><span><span><span>Date de durée minimum : 12 mois après personnalisation dans le respect d’hygiène irréprochable</span></span></span></span></span></p><p>&nbsp;</p><p>&nbsp;</p>",a6901a_2d816c667eab439a84b4dbffa2db43e2~mv2.jpg,Ingrédients DIY,,New arrival,42.5,,false,PERCENT,0.0,0,,,Parfum 10ml,DROP_DOWN,Autres parfums contactez-nous;Amaretto;Amande douce;Bubble gum;Cannelle;Chocolat noisette;Fleur de coton;Miel,Colorant 5ml,DROP_DOWN,jaune;jaune orange;bleu;violet;vert=jaune+bleu,Fleurs séchées,DROP_DOWN,calendula;lavande;rose,,,,,,,,,,Kit complet,"<p>Sel de bain 500g + 10 ml huile d'amande douce bio</p>

<p>Avec à choix 1 parfum de&nbsp;10ml,&nbsp;1 colorant de 5ml et 1 sachet&nbsp;fleur séchée 5g</p>
",Ingrédients base savon liquide Olive Coco,"<p>Ingrédients : Eau, huile d'olive, huile de coco, potasse, cellulose&nbsp;&nbsp;</p>
",,,,,,,,,,,,,,,
product_3a6d442e-a1d6-5648-ab49-5abed1ea6344,Variant,,,,,,,,,true,,,4,0.075,,,,Fleur de coton,,,bleu,,,calendula,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3a6d442e-a1d6-5648-ab49-5abed1ea6344,Variant,,,,,,,,,true,,,4,0.075,,,,Amande douce,,,violet,,,calendula,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3a6d442e-a1d6-5648-ab49-5abed1ea6344,Variant,,,,,,,,,true,,,4,0.075,,,,Amande douce,,,jaune,,,calendula,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3a6d442e-a1d6-5648-ab49-5abed1ea6344,Variant,,,,,,,,,true,,,4,0.075,,,,Cannelle,,,jaune orange,,,lavande,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3a6d442e-a1d6-5648-ab49-5abed1ea6344,Variant,,,,,,,,,true,,,4,0.075,,,,Chocolat noisette,,,jaune,,,calendula,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3a6d442e-a1d6-5648-ab49-5abed1ea6344,Variant,,,,,,,,5.0,true,,,4,0.075,,,,Cannelle,,,vert=jaune+bleu,,,calendula,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3a6d442e-a1d6-5648-ab49-5abed1ea6344,Variant,,,,,,,,,true,,,4,0.075,,,,Chocolat noisette,,,bleu,,,lavande,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3a6d442e-a1d6-5648-ab49-5abed1ea6344,Variant,,,,,,,,,true,,,4,0.075,,,,Cannelle,,,violet,,,lavande,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3a6d442e-a1d6-5648-ab49-5abed1ea6344,Variant,,,,,,,,,true,,,4,0.075,,,,Miel,,,violet,,,lavande,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3a6d442e-a1d6-5648-ab49-5abed1ea6344,Variant,,,,,,,,,true,,,4,0.075,,,,Autres parfums contactez-nous,,,violet,,,calendula,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3a6d442e-a1d6-5648-ab49-5abed1ea6344,Variant,,,,,,,,,true,,,4,0.075,,,,Chocolat noisette,,,jaune,,,rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3a6d442e-a1d6-5648-ab49-5abed1ea6344,Variant,,,,,,,,,true,,,4,0.075,,,,Fleur de coton,,,jaune,,,lavande,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3a6d442e-a1d6-5648-ab49-5abed1ea6344,Variant,,,,,,,,,true,,,4,0.075,,,,Amaretto,,,violet,,,calendula,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3a6d442e-a1d6-5648-ab49-5abed1ea6344,Variant,,,,,,,,,true,,,4,0.075,,,,Amaretto,,,bleu,,,calendula,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3a6d442e-a1d6-5648-ab49-5abed1ea6344,Variant,,,,,,,,,true,,,4,0.075,,,,Amaretto,,,jaune,,,calendula,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3a6d442e-a1d6-5648-ab49-5abed1ea6344,Variant,,,,,,,,,true,,,4,0.075,,,,Cannelle,,,violet,,,calendula,,,,,,,,,,,,,,,,,,,,,,,,,,,,
